the_geom,cartodb_id,id,geographic_area_name,total
,1182,1500000US421010344004,"Block Group 4, Census Tract 344, Philadelphia County, Pennsylvania",2073
,1183,1500000US421010345011,"Block Group 1, Census Tract 345.01, Philadelphia County, Pennsylvania",1823
,1184,1500000US421010345012,"Block Group 2, Census Tract 345.01, Philadelphia County, Pennsylvania",1547
,1185,1500000US421010345021,"Block Group 1, Census Tract 345.02, Philadelphia County, Pennsylvania",1184
,1186,1500000US421010345022,"Block Group 2, Census Tract 345.02, Philadelphia County, Pennsylvania",2312
,1187,1500000US421010345023,"Block Group 3, Census Tract 345.02, Philadelphia County, Pennsylvania",1789
,1188,1500000US421010346001,"Block Group 1, Census Tract 346, Philadelphia County, Pennsylvania",2250
,1189,1500000US421010347011,"Block Group 1, Census Tract 347.01, Philadelphia County, Pennsylvania",2560
,1190,1500000US421010347012,"Block Group 2, Census Tract 347.01, Philadelphia County, Pennsylvania",2448
,1191,1500000US421010347013,"Block Group 3, Census Tract 347.01, Philadelphia County, Pennsylvania",1391
,1192,1500000US421010347021,"Block Group 1, Census Tract 347.02, Philadelphia County, Pennsylvania",1923
,1193,1500000US421010347022,"Block Group 2, Census Tract 347.02, Philadelphia County, Pennsylvania",788
,1194,1500000US421010347023,"Block Group 3, Census Tract 347.02, Philadelphia County, Pennsylvania",1096
,1195,1500000US421010348011,"Block Group 1, Census Tract 348.01, Philadelphia County, Pennsylvania",1225
,1196,1500000US421010348012,"Block Group 2, Census Tract 348.01, Philadelphia County, Pennsylvania",1617
,1197,1500000US421010348013,"Block Group 3, Census Tract 348.01, Philadelphia County, Pennsylvania",1457
,1198,1500000US421010348021,"Block Group 1, Census Tract 348.02, Philadelphia County, Pennsylvania",2417
,1199,1500000US421010348022,"Block Group 2, Census Tract 348.02, Philadelphia County, Pennsylvania",1417
,1200,1500000US421010348023,"Block Group 3, Census Tract 348.02, Philadelphia County, Pennsylvania",1539
,1201,1500000US421010348031,"Block Group 1, Census Tract 348.03, Philadelphia County, Pennsylvania",1140
,1202,1500000US421010348032,"Block Group 2, Census Tract 348.03, Philadelphia County, Pennsylvania",2446
,1203,1500000US421010348033,"Block Group 3, Census Tract 348.03, Philadelphia County, Pennsylvania",804
,1204,1500000US421010349001,"Block Group 1, Census Tract 349, Philadelphia County, Pennsylvania",1055
,1205,1500000US421010349002,"Block Group 2, Census Tract 349, Philadelphia County, Pennsylvania",2342
,1206,1500000US421010349003,"Block Group 3, Census Tract 349, Philadelphia County, Pennsylvania",829
,1207,1500000US421010349004,"Block Group 4, Census Tract 349, Philadelphia County, Pennsylvania",1317
,1208,1500000US421010351001,"Block Group 1, Census Tract 351, Philadelphia County, Pennsylvania",1680
,1209,1500000US421010351002,"Block Group 2, Census Tract 351, Philadelphia County, Pennsylvania",2406
,1210,1500000US421010352001,"Block Group 1, Census Tract 352, Philadelphia County, Pennsylvania",2261
,1211,1500000US421010352002,"Block Group 2, Census Tract 352, Philadelphia County, Pennsylvania",709
,1212,1500000US421010352003,"Block Group 3, Census Tract 352, Philadelphia County, Pennsylvania",1512
,1213,1500000US421010353011,"Block Group 1, Census Tract 353.01, Philadelphia County, Pennsylvania",2569
,1214,1500000US421010353012,"Block Group 2, Census Tract 353.01, Philadelphia County, Pennsylvania",1937
,1215,1500000US421010353013,"Block Group 3, Census Tract 353.01, Philadelphia County, Pennsylvania",794
,1216,1500000US421010353021,"Block Group 1, Census Tract 353.02, Philadelphia County, Pennsylvania",2018
,1217,1500000US421010353022,"Block Group 2, Census Tract 353.02, Philadelphia County, Pennsylvania",2444
,1218,1500000US421010355001,"Block Group 1, Census Tract 355, Philadelphia County, Pennsylvania",2497
,1219,1500000US421010355002,"Block Group 2, Census Tract 355, Philadelphia County, Pennsylvania",1938
,1220,1500000US421010355003,"Block Group 3, Census Tract 355, Philadelphia County, Pennsylvania",2847
,1221,1500000US421010356011,"Block Group 1, Census Tract 356.01, Philadelphia County, Pennsylvania",2270
,1222,1500000US421010356012,"Block Group 2, Census Tract 356.01, Philadelphia County, Pennsylvania",1526
,1223,1500000US421010356013,"Block Group 3, Census Tract 356.01, Philadelphia County, Pennsylvania",762
,1224,1500000US421010356014,"Block Group 4, Census Tract 356.01, Philadelphia County, Pennsylvania",881
,1225,1500000US421010356021,"Block Group 1, Census Tract 356.02, Philadelphia County, Pennsylvania",1424
,1226,1500000US421010356022,"Block Group 2, Census Tract 356.02, Philadelphia County, Pennsylvania",2193
,1227,1500000US421010357011,"Block Group 1, Census Tract 357.01, Philadelphia County, Pennsylvania",2410
,1228,1500000US421010357012,"Block Group 2, Census Tract 357.01, Philadelphia County, Pennsylvania",2335
,1229,1500000US421010357021,"Block Group 1, Census Tract 357.02, Philadelphia County, Pennsylvania",1697
,1230,1500000US421010357022,"Block Group 2, Census Tract 357.02, Philadelphia County, Pennsylvania",2708
,1231,1500000US421010358001,"Block Group 1, Census Tract 358, Philadelphia County, Pennsylvania",2822
,1232,1500000US421010358002,"Block Group 2, Census Tract 358, Philadelphia County, Pennsylvania",1483
,1233,1500000US421010358003,"Block Group 3, Census Tract 358, Philadelphia County, Pennsylvania",1643
,1234,1500000US421010359001,"Block Group 1, Census Tract 359, Philadelphia County, Pennsylvania",2457
,1235,1500000US421010359002,"Block Group 2, Census Tract 359, Philadelphia County, Pennsylvania",2852
,1236,1500000US421010360001,"Block Group 1, Census Tract 360, Philadelphia County, Pennsylvania",3201
,1237,1500000US421010361001,"Block Group 1, Census Tract 361, Philadelphia County, Pennsylvania",1157
,1238,1500000US421010361002,"Block Group 2, Census Tract 361, Philadelphia County, Pennsylvania",1089
,1239,1500000US421010361003,"Block Group 3, Census Tract 361, Philadelphia County, Pennsylvania",1837
,1240,1500000US421010362011,"Block Group 1, Census Tract 362.01, Philadelphia County, Pennsylvania",1472
,1241,1500000US421010362012,"Block Group 2, Census Tract 362.01, Philadelphia County, Pennsylvania",749
,1242,1500000US421010362013,"Block Group 3, Census Tract 362.01, Philadelphia County, Pennsylvania",1400
,1243,1500000US421010362014,"Block Group 4, Census Tract 362.01, Philadelphia County, Pennsylvania",1123
,1244,1500000US421010362021,"Block Group 1, Census Tract 362.02, Philadelphia County, Pennsylvania",1614
,1245,1500000US421010362022,"Block Group 2, Census Tract 362.02, Philadelphia County, Pennsylvania",1517
,1246,1500000US421010362023,"Block Group 3, Census Tract 362.02, Philadelphia County, Pennsylvania",1401
,1247,1500000US421010362024,"Block Group 4, Census Tract 362.02, Philadelphia County, Pennsylvania",1606
,1248,1500000US421010362031,"Block Group 1, Census Tract 362.03, Philadelphia County, Pennsylvania",1599
,1249,1500000US421010362032,"Block Group 2, Census Tract 362.03, Philadelphia County, Pennsylvania",1116
,1250,1500000US421010362033,"Block Group 3, Census Tract 362.03, Philadelphia County, Pennsylvania",2414
,1251,1500000US421010363011,"Block Group 1, Census Tract 363.01, Philadelphia County, Pennsylvania",1933
,1252,1500000US421010363012,"Block Group 2, Census Tract 363.01, Philadelphia County, Pennsylvania",1762
,1253,1500000US421010363021,"Block Group 1, Census Tract 363.02, Philadelphia County, Pennsylvania",1377
,1254,1500000US421010363022,"Block Group 2, Census Tract 363.02, Philadelphia County, Pennsylvania",2166
,1255,1500000US421010363031,"Block Group 1, Census Tract 363.03, Philadelphia County, Pennsylvania",2100
,1256,1500000US421010363032,"Block Group 2, Census Tract 363.03, Philadelphia County, Pennsylvania",1478
,1257,1500000US421010363033,"Block Group 3, Census Tract 363.03, Philadelphia County, Pennsylvania",1626
,1258,1500000US421010363034,"Block Group 4, Census Tract 363.03, Philadelphia County, Pennsylvania",1522
,1259,1500000US421010364001,"Block Group 1, Census Tract 364, Philadelphia County, Pennsylvania",703
,1260,1500000US421010365011,"Block Group 1, Census Tract 365.01, Philadelphia County, Pennsylvania",2668
,1261,1500000US421010365012,"Block Group 2, Census Tract 365.01, Philadelphia County, Pennsylvania",1935
,1262,1500000US421010365013,"Block Group 3, Census Tract 365.01, Philadelphia County, Pennsylvania",959
,1263,1500000US421010365021,"Block Group 1, Census Tract 365.02, Philadelphia County, Pennsylvania",2608
,1264,1500000US421010365022,"Block Group 2, Census Tract 365.02, Philadelphia County, Pennsylvania",1469
,1265,1500000US421010366001,"Block Group 1, Census Tract 366, Philadelphia County, Pennsylvania",1643
,1266,1500000US421010367001,"Block Group 1, Census Tract 367, Philadelphia County, Pennsylvania",1419
,1267,1500000US421010367002,"Block Group 2, Census Tract 367, Philadelphia County, Pennsylvania",1123
,1268,1500000US421010369001,"Block Group 1, Census Tract 369, Philadelphia County, Pennsylvania",914
,1269,1500000US421010369002,"Block Group 2, Census Tract 369, Philadelphia County, Pennsylvania",2136
,1270,1500000US421010369003,"Block Group 3, Census Tract 369, Philadelphia County, Pennsylvania",3916
,1271,1500000US421010372001,"Block Group 1, Census Tract 372, Philadelphia County, Pennsylvania",949
,1272,1500000US421010372002,"Block Group 2, Census Tract 372, Philadelphia County, Pennsylvania",1412
,1273,1500000US421010372003,"Block Group 3, Census Tract 372, Philadelphia County, Pennsylvania",695
,1274,1500000US421010372004,"Block Group 4, Census Tract 372, Philadelphia County, Pennsylvania",1188
,1275,1500000US421010373001,"Block Group 1, Census Tract 373, Philadelphia County, Pennsylvania",1733
,1276,1500000US421010373002,"Block Group 2, Census Tract 373, Philadelphia County, Pennsylvania",2251
,1277,1500000US421010373003,"Block Group 3, Census Tract 373, Philadelphia County, Pennsylvania",1153
,1278,1500000US421010375001,"Block Group 1, Census Tract 375, Philadelphia County, Pennsylvania",2138
,1279,1500000US421010375002,"Block Group 2, Census Tract 375, Philadelphia County, Pennsylvania",1633
,1280,1500000US421010376001,"Block Group 1, Census Tract 376, Philadelphia County, Pennsylvania",828
,1281,1500000US421010376002,"Block Group 2, Census Tract 376, Philadelphia County, Pennsylvania",2158
,1282,1500000US421010377001,"Block Group 1, Census Tract 377, Philadelphia County, Pennsylvania",2540
,1283,1500000US421010377002,"Block Group 2, Census Tract 377, Philadelphia County, Pennsylvania",2553
,1284,1500000US421010377003,"Block Group 3, Census Tract 377, Philadelphia County, Pennsylvania",542
,1285,1500000US421010378001,"Block Group 1, Census Tract 378, Philadelphia County, Pennsylvania",960
,1286,1500000US421010378002,"Block Group 2, Census Tract 378, Philadelphia County, Pennsylvania",660
,1287,1500000US421010378003,"Block Group 3, Census Tract 378, Philadelphia County, Pennsylvania",884
,1288,1500000US421010379001,"Block Group 1, Census Tract 379, Philadelphia County, Pennsylvania",714
,1289,1500000US421010379002,"Block Group 2, Census Tract 379, Philadelphia County, Pennsylvania",1088
,1290,1500000US421010379003,"Block Group 3, Census Tract 379, Philadelphia County, Pennsylvania",805
,1291,1500000US421010379004,"Block Group 4, Census Tract 379, Philadelphia County, Pennsylvania",814
,1292,1500000US421010379005,"Block Group 5, Census Tract 379, Philadelphia County, Pennsylvania",776
,1293,1500000US421010379006,"Block Group 6, Census Tract 379, Philadelphia County, Pennsylvania",1118
,1294,1500000US421010380001,"Block Group 1, Census Tract 380, Philadelphia County, Pennsylvania",1068
,1295,1500000US421010380002,"Block Group 2, Census Tract 380, Philadelphia County, Pennsylvania",1307
,1296,1500000US421010381001,"Block Group 1, Census Tract 381, Philadelphia County, Pennsylvania",658
,1297,1500000US421010381002,"Block Group 2, Census Tract 381, Philadelphia County, Pennsylvania",175
,1298,1500000US421010382001,"Block Group 1, Census Tract 382, Philadelphia County, Pennsylvania",778
,1299,1500000US421010382002,"Block Group 2, Census Tract 382, Philadelphia County, Pennsylvania",807
,1300,1500000US421010382003,"Block Group 3, Census Tract 382, Philadelphia County, Pennsylvania",1046
,1301,1500000US421010383001,"Block Group 1, Census Tract 383, Philadelphia County, Pennsylvania",2354
,1302,1500000US421010383002,"Block Group 2, Census Tract 383, Philadelphia County, Pennsylvania",764
,1303,1500000US421010383003,"Block Group 3, Census Tract 383, Philadelphia County, Pennsylvania",1039
,1304,1500000US421010384001,"Block Group 1, Census Tract 384, Philadelphia County, Pennsylvania",1360
,1305,1500000US421010384002,"Block Group 2, Census Tract 384, Philadelphia County, Pennsylvania",1077
,1306,1500000US421010385001,"Block Group 1, Census Tract 385, Philadelphia County, Pennsylvania",602
,1307,1500000US421010385002,"Block Group 2, Census Tract 385, Philadelphia County, Pennsylvania",1286
,1308,1500000US421010386001,"Block Group 1, Census Tract 386, Philadelphia County, Pennsylvania",1320
,1309,1500000US421010387001,"Block Group 1, Census Tract 387, Philadelphia County, Pennsylvania",709
,1310,1500000US421010387002,"Block Group 2, Census Tract 387, Philadelphia County, Pennsylvania",1639
,1311,1500000US421010388001,"Block Group 1, Census Tract 388, Philadelphia County, Pennsylvania",641
,1312,1500000US421010388002,"Block Group 2, Census Tract 388, Philadelphia County, Pennsylvania",1123
,1313,1500000US421010388003,"Block Group 3, Census Tract 388, Philadelphia County, Pennsylvania",727
,1314,1500000US421010388004,"Block Group 4, Census Tract 388, Philadelphia County, Pennsylvania",1227
,1315,1500000US421010389001,"Block Group 1, Census Tract 389, Philadelphia County, Pennsylvania",1054
,1316,1500000US421010389002,"Block Group 2, Census Tract 389, Philadelphia County, Pennsylvania",1036
,1317,1500000US421010389003,"Block Group 3, Census Tract 389, Philadelphia County, Pennsylvania",990
,1318,1500000US421010390001,"Block Group 1, Census Tract 390, Philadelphia County, Pennsylvania",934
,1319,1500000US421010390002,"Block Group 2, Census Tract 390, Philadelphia County, Pennsylvania",1253
,1320,1500000US421010390003,"Block Group 3, Census Tract 390, Philadelphia County, Pennsylvania",904
,1321,1500000US421010390004,"Block Group 4, Census Tract 390, Philadelphia County, Pennsylvania",867
,1322,1500000US421010390005,"Block Group 5, Census Tract 390, Philadelphia County, Pennsylvania",1018
,1323,1500000US421010390006,"Block Group 6, Census Tract 390, Philadelphia County, Pennsylvania",725
,1324,1500000US421010390007,"Block Group 7, Census Tract 390, Philadelphia County, Pennsylvania",1353
,1325,1500000US421010390008,"Block Group 8, Census Tract 390, Philadelphia County, Pennsylvania",1100
,1326,1500000US421019800001,"Block Group 1, Census Tract 9800, Philadelphia County, Pennsylvania",601
,1327,1500000US421019801001,"Block Group 1, Census Tract 9801, Philadelphia County, Pennsylvania",74
,1328,1500000US421019802001,"Block Group 1, Census Tract 9802, Philadelphia County, Pennsylvania",504
,1329,1500000US421019803001,"Block Group 1, Census Tract 9803, Philadelphia County, Pennsylvania",2
,1330,1500000US421019804001,"Block Group 1, Census Tract 9804, Philadelphia County, Pennsylvania",0
,1331,1500000US421019805001,"Block Group 1, Census Tract 9805, Philadelphia County, Pennsylvania",0
,1332,1500000US421019806001,"Block Group 1, Census Tract 9806, Philadelphia County, Pennsylvania",0
,1333,1500000US421019807001,"Block Group 1, Census Tract 9807, Philadelphia County, Pennsylvania",5
,1334,1500000US421019808001,"Block Group 1, Census Tract 9808, Philadelphia County, Pennsylvania",6
,1335,1500000US421019809001,"Block Group 1, Census Tract 9809, Philadelphia County, Pennsylvania",30
,1336,1500000US421019891001,"Block Group 1, Census Tract 9891, Philadelphia County, Pennsylvania",7765
